word,1,2,3
haugh,57,426,155
hauld,42,347,152
haulm,46,378,156
hauls,32,237,141
hault,39,333,146
hauns,34,207,153
haunt,41,230,132
hause,27,168,138
haute,34,220,145
haven,47,203,101
haver,43,186,85
haves,39,185,97
havoc,53,440,184
hawed,48,228,132
hawks,55,392,168
hawms,51,469,186
hawse,38,311,162
hayed,39,266,153
hayer,33,263,141
hayey,40,377,173
hayle,35,307,166
hazan,49,360,182
hazed,50,291,139
hazel,46,312,150
hazer,44,288,146
hazes,40,287,126
heads,28,216,118
heady,39,267,141
heald,34,249,124
heals,24,139,95
heame,33,154,101
heaps,31,232,136
heapy,42,296,162
heard,32,223,75
heare,23,87,50
hears,22,146,59
heart,29,197,72
heast,25,106,91
heath,40,180,113
heats,25,130,93
heave,40,235,103
heavy,50,398,160
heben,42,289,168
hebes,34,271,146
hecht,50,406,170
hecks,46,320,116
heder,31,82,122
hedge,43,309,146
hedgy,53,388,164
heeds,27,160,131
heedy,38,211,140
heels,23,162,134
heeze,40,400,167
hefte,43,410,179
hefts,42,414,169
hefty,53,484,175
heids,31,315,160
heigh,52,472,158
heils,27,262,149
heirs,25,300,156
heist,28,219,131
hejab,58,529,198
hejra,45,502,198
heled,33,91,112
heles,23,87,99
helio,30,277,158
helix,51,293,157
hello,31,173,126
hells,28,200,78
helms,36,376,167
helos,25,126,137
helot,32,160,142
helps,35,342,163
helve,44,320,164
hemal,38,184,146
hemes,31,181,112
hemic,47,281,155
hemin,43,231,145
hemps,43,343,142
hempy,54,407,163
hence,37,304,152
hench,51,239,150
hends,34,231,111
henge,41,194,152
henna,34,267,150
henny,43,364,132
henry,39,406,182
hents,31,159,84
hepar,35,234,153
herbs,37,388,155
herby,48,406,160
herds,30,260,137
heres,21,56,71
herls,26,265,144
herma,36,248,152
herms,34,333,139
herns,28,250,130
heron,31,81,114
heros,23,92,108
herry,35,302,129
herse,21,129,97
hertz,49,376,153
herye,32,292,155
hesps,29,213,176
hests,23,84,84
hetes,24,123,113
heths,38,342,153
heuch,52,414,176
heugh,56,552,172
hevea,40,281,151
hewed,47,286,132
hewer,41,283,144
hewgh,67,586,192
hexad,52,488,193
hexed,51,349,151
hexer,45,346,158
hexes,41,345,135
hexyl,57,573,191
heyed,38,293,170
hiant,37,270,127
hicks,50,266,94
hided,41,178,124
hider,35,175,104
hides,31,174,102
hiems,35,352,175
highs,51,539,161
hight,58,569,154
hijab,62,558,197
hijra,49,531,198
hiked,49,261,116
hiker,43,258,118
hikes,39,257,110
hikoi,46,485,187
hilar,32,128,130
hilch,53,340,167
hillo,35,211,117
hills,32,238,69
hilly,43,277,85
hilts,33,277,129
hilum,49,276,153
hilus,35,236,154
himbo,54,357,151
hinau,39,221,149
hinds,38,247,104
hinge,45,210,85
hings,44,257,58
hinky,57,305,111
hinny,47,380,119
hints,35,175,83
hiois,28,396,186
hiply,50,458,187
hippo,49,455,171
hippy,57,522,145
hired,35,147,80
hiree,26,179,91
hirer,29,144,113
hires,25,143,76
hissy,31,378,154
hists,27,138,94
hitch,54,339,145
hithe,43,245,128
hived,52,272,122
hiver,46,269,95
hives,42,268,107
hizen,51,388,167
hoaed,31,324,184
hoagy,47,401,192
hoard,34,306,140
hoars,24,229,124
hoary,35,284,162
hoast,27,189,130
hobby,63,523,163
hobos,38,251,169
hocks,48,305,102
hocus,39,332,171
hodad,40,323,183
hodja,53,534,197
hoers,23,273,134
hogan,44,236,163
hogen,43,251,160
hoggs,50,447,170
hoghs,49,497,182
hohed,44,293,180
hoick,53,308,150
hoied,34,234,177
hoiks,41,349,180
hoing,47,232,107
hoise,24,207,148
hoist,30,208,135
hokas,38,270,165
hoked,47,208,97
hokes,37,204,91
hokey,48,319,131
hokis,41,313,177
hokku,63,564,191
hokum,59,426,186
holds,34,312,139
holed,35,99,81
holes,25,95,68
holey,36,210,116
holks,42,312,152
holla,32,170,126
hollo,33,181,132
holly,41,247,100
holme,39,304,173
holms,38,384,167
holon,35,123,134
holos,27,134,132
holts,31,247,131
homas,34,171,123
homed,43,171,137
homer,37,168,124
homes,33,167,112
homey,44,282,156
homie,38,274,174
homme,47,338,169
homos,35,222,158
honan,36,116,156
honda,38,255,153
honds,36,220,120
honed,37,83,87
honer,31,80,91
hones,27,79,68
honey,38,194,114
hongi,47,245,137
hongs,42,230,95
honks,44,211,114
honky,55,278,139
honor,33,165,162
hooch,48,224,148
hoods,31,250,132
hoody,42,301,138
hooey,33,353,148
hoofs,40,377,141
hooka,41,289,125
hooks,39,237,118
hooky,50,304,124
hooly,38,201,131
hoons,29,136,105
hoops,34,243,107
hoord,35,227,129
hoors,25,150,128
hoosh,36,151,140
hoots,28,149,108
hooty,39,219,131
hoove,43,275,118
hopak,51,289,181
hoped,42,179,120
hoper,36,176,99
hopes,32,175,116
hoppy,55,445,149
horah,39,224,120
horal,30,73,105
horas,24,74,87
horde,33,224,145
horis,27,105,100
horks,40,258,117
horme,37,260,148
horns,30,257,120
horny,41,355,143
horse,23,136,126
horst,29,137,138
horsy,33,259,146
hosed,29,88,101
hosel,25,109,117
hosen,27,102,112
hoser,23,85,92
hoses,19,84,81
hosey,30,199,120
hosta,27,108,117
hosts,25,102,113
hotch,52,317,144
hotel,32,142,131
hoten,34,135,121
hotly,42,406,183
hotty,43,319,131
houff,65,404,148
houfs,46,407,181
hough,58,406,151
hound,45,231,135
houri,36,144,138
hours,31,187,121
house,28,148,127
houts,34,204,119
hovea,42,277,140
hoved,50,251,126
hovel,46,272,124
hoven,48,265,115
hover,44,248,99
hoves,40,247,111
howbe,56,389,181
howdy,59,443,172
howes,39,195,138
howff,76,460,176
howfs,57,463,175
howks,56,363,167
howls,44,352,146
howre,43,304,167
howso,41,351,148
hoxed,53,368,156
hoxes,43,364,140
hoyas,31,357,182
hoyed,40,334,163
hoyle,36,375,168
hubby,69,633,165
hucks,54,411,110
hudna,44,544,198
hudud,53,533,192
huers,29,332,136
huffs,62,571,123
huffy,73,633,150
huger,45,342,155
huggy,67,587,160
huhus,48,518,189
huias,31,407,187
hulas,32,222,127
hules,31,212,99
hulks,48,429,158
hulky,59,496,167
hullo,39,298,149
hulls,36,325,101
hully,47,364,117
human,48,239,130
humas,40,241,130
humfs,57,565,184
humic,55,337,153
humid,53,350,163
humor,45,282,161
humph,66,496,142
humps,51,399,112
humpy,62,463,133
humus,47,366,157
hunch,59,341,145
hunks,50,324,117
hunky,61,391,142
hunts,39,261,108
hurds,38,366,141
hurls,34,371,142
hurly,45,410,156
hurra,34,296,143
hurry,43,408,131
hurst,35,236,138
hurts,35,289,146
hushy,50,380,150
husks,42,326,155
husky,53,393,160
husos,27,278,184
hussy,35,440,158
hutch,58,434,148
hutia,38,411,176
huzza,70,705,190
huzzy,79,726,181
hwyls,52,638,193
hydra,42,516,172
hydro,43,523,173
hyena,37,349,169
hyens,35,348,152
hygge,59,611,193
hying,55,424,124
hykes,45,411,135
hylas,34,336,139
hyleg,49,487,160
hyles,33,326,109
hylic,49,406,164
hymen,49,405,154
hymns,48,627,192
hynde,45,464,178
hyoid,44,517,182
hyped,50,393,149
hyper,44,390,128
hypes,40,389,145
hypha,56,558,185
hyphy,65,685,190
hypos,42,453,175
hyrax,56,524,189
hyson,37,415,180
hythe,49,478,152
iambi,43,394,166
iambs,38,441,161
ibrik,49,444,162
icers,22,205,94
iched,43,133,129
iches,33,129,128
ichor,39,137,117
icier,27,283,166
icily,39,342,182
icing,46,284,120
icker,40,182,111
ickle,42,365,158
icons,28,159,127
ictal,32,270,146
ictic,41,374,172
ictus,33,398,179
idant,32,251,129
ideal,24,132,100
ideas,18,133,105
idees,17,130,106
ident,31,184,84
idiom,37,417,185
idiot,30,383,181
idled,32,294,141
idler,26,291,161
idles,22,290,128
idola,26,187,150
idols,24,225,155
idyll,38,419,194
idyls,32,394,189
iftar,37,345,146
igapo,39,338,169
igged,48,366,171
igloo,33,321,141
iglus,36,392,163
ihram,40,473,166
ikans,33,290,124
ikats,32,282,135
ikons,34,346,151
ileac,26,151,96
ileal,20,83,68
ileum,35,313,132
ileus,21,273,133
iliac,30,256,166
iliad,28,246,168
ilial,24,188,159
ilium,39,367,186
iller,22,120,107
illth,39,321,144
image,38,272,140
imago,40,289,163
imams,35,267,148
imari,30,136,125
imaum,44,277,169
imbar,42,284,133
imbed,47,288,149
imbue,46,468,178
imide,35,258,128
imido,37,298,164
imids,34,301,150
imine,33,190,94
imino,35,259,142
immew,54,434,177
immit,45,381,177
immix,62,517,183
imped,43,246,140
impel,39,267,155
impis,37,313,158
imply,49,448,168
impot,42,340,159
impro,39,337,138
imshi,39,333,146
imshy,45,412,160
inane,24,83,125
inapt,35,311,158
inarm,33,229,129
inbox,57,453,191
inbye,42,514,197
incel,32,265,145
incle,32,296,154
incog,44,317,167
incur,38,302,144
incus,34,311,154
incut,41,364,157
indew,44,267,153
index,48,276,154
india,30,297,158
indie,29,249,157
indol,32,206,149
indow,46,229,143
indri,32,259,158
indue,33,367,158
inept,34,342,125
inerm,32,198,88
inert,25,140,83
infer,37,347,176
infix,61,530,187
infos,35,394,193
infra,38,393,180
ingan,39,133,89
ingle,36,216,105
ingot,39,208,103
inion,29,282,172
inked,42,157,106
inker,36,154,108
inkle,38,337,155
inlay,32,337,176
inlet,27,286,178
inned,32,177,129
inner,26,174,133
innit,33,293,163
inorb,37,298,160
input,42,436,192
inrun,34,347,178
inset,21,127,129
inspo,29,213,142
intel,27,116,129
inter,25,92,90
intil,31,192,133
intis,25,183,133
intra,26,179,116
intro,27,186,122
inula,30,255,173
inure,27,204,142
inurn,34,349,164
inust,29,225,155
invar,40,359,188
inwit,45,384,185
iodic,35,420,172
iodid,33,433,182
iodin,31,370,175
ionic,33,332,148
iotas,17,259,145
ippon,42,391,160
irade,22,156,137
irate,19,109,86
irids,24,216,146
iring,38,144,99
irked,38,257,138
iroko,33,337,171
irone,21,108,89
irons,20,137,106
irony,31,235,131
isbas,24,313,161
ishes,21,131,143
isled,22,181,133
isles,12,177,120
islet,19,235,162
isnae,16,398,175
issei,11,301,155
issue,15,440,177
istle,19,265,151
itchy,50,418,143
items,27,268,127
ither,32,166,109
ivied,42,335,166
ivies,32,331,155
ivory,44,445,187
ixias,36,492,182
ixnay,50,567,199
ixora,38,417,158
ixtle,43,620,192
izard,43,497,145
izars,33,420,129
izzat,58,583,184
jaaps,40,504,171
jabot,52,365,168
jacal,45,289,160
jacks,55,364,92
jacky,66,431,129
jaded,46,253,142
jades,36,249,120
jafas,46,446,191
jaffa,65,567,171
jagas,43,320,160
jager,46,316,126
jaggs,57,529,165
jaggy,68,561,149
jagir,50,437,172
jagra,47,373,160
jails,36,293,135
jaker,48,304,100
jakes,44,303,92
jakey,55,418,132
jalap,46,254,147
jalop,47,287,161
jambe,57,394,157
jambo,59,387,145
jambs,56,488,155
jambu,65,440,165
james,40,230,91
jammy,64,526,153
jamon,50,274,161
janes,34,185,93
janns,41,361,167
janny,52,459,142
janty,51,324,122
japan,48,284,154
japed,49,272,125
japer,43,269,104
japes,39,268,121
jarks,47,358,127
jarls,35,372,153
jarps,42,431,170
jarta,38,296,144
jarul,44,312,185
jasey,37,296,141
jaspe,39,288,151
jasps,38,328,170
jatos,35,260,169
jauks,52,466,182
jaunt,49,356,144
jaups,47,453,177
javas,48,410,162
javel,53,336,116
jawan,55,345,151
jawed,56,354,143
jaxie,55,583,181
jazzy,80,696,182
jeans,34,270,121
jeats,33,262,120
jebel,48,428,161
jedis,39,301,165
jeels,31,294,148
jeely,42,333,170
jeeps,38,431,155
jeers,29,283,110
jeeze,48,532,181
jefes,44,481,184
jeffs,62,623,156
jehad,51,489,187
jehus,48,559,188
jelab,49,318,168
jello,39,305,142
jells,36,332,94
jelly,47,371,110
jembe,56,477,176
jemmy,63,609,165
jenny,51,496,148
jeons,35,440,151
jerid,43,273,157
jerks,46,383,142
jerky,57,450,169
jerry,43,434,152
jesse,25,333,158
jests,31,216,93
jesus,33,362,184
jetes,32,255,118
jeton,42,302,155
jetty,49,457,149
jeune,42,436,188
jewed,55,418,139
jewel,51,439,153
jewie,50,499,179
jhala,48,278,128
jiaos,33,532,195
jibba,64,595,185
jibbs,62,691,186
jibed,56,421,157
jiber,50,418,149
jibes,46,417,142
jiffs,66,598,138
jiffy,77,660,165
jiggy,71,625,160
jigot,54,457,175
jihad,55,504,188
jills,40,342,86
jilts,41,381,146
jimmy,67,600,170
jimpy,66,530,160
jingo,55,331,111
jinks,54,342,109
jinne,45,357,161
jinni,49,431,172
jinns,44,386,167
jirds,42,451,159
jirga,50,475,189
jirre,37,379,174
jisms,42,489,183
jived,60,376,126
jiver,54,373,99
jives,50,372,111
jivey,61,487,142
jnana,43,334,160
jobed,54,366,163
jobes,44,362,148
jocko,59,535,157
jocks,56,436,105
jocky,67,503,142
jocos,41,371,170
jodel,43,335,148
joeys,38,613,180
johns,49,641,199
joins,39,353,135
joint,46,376,136
joist,38,339,140
joked,55,339,102
joker,49,336,104
jokes,45,335,96
jokey,56,450,136
jokol,53,481,186
joled,43,230,99
joles,33,226,86
jolls,38,339,102
jolly,49,378,118
jolts,39,378,149
jolty,50,448,171
jomon,51,342,164
jomos,43,353,168
jones,35,210,84
jongs,50,361,111
jonty,52,349,162
jooks,47,368,150
joram,46,239,123
jorum,53,349,164
jotas,35,267,149
jotty,51,450,141
jotun,50,398,183
joual,43,404,187
jougs,51,485,167
jouks,53,451,169
joule,42,309,140
jours,39,318,127
joust,42,280,144
jowar,52,316,160
jowed,57,330,125
jowls,52,483,163
jowly,63,522,173
joyed,48,465,165
jubas,51,405,147
jubes,50,398,149
jucos,47,403,177
judas,44,436,182
judge,59,577,160
judgy,69,656,178
judos,45,416,167
jugal,56,402,167
jugum,71,542,186
juice,50,486,168
juicy,60,589,195
jujus,64,632,197
juked,61,410,137
jukes,51,406,131
jukus,59,588,189
julep,52,407,160
jumar,52,291,152
jumbo,66,451,154
jumby,74,570,174
jumps,59,456,123
jumpy,70,520,144
junco,55,415,168
junks,58,381,120
junky,69,448,145
junta,49,324,151
junto,50,345,147
jupes,46,358,147
jupon,56,411,180
jural,44,229,137
jurat,45,252,120
jurel,43,244,144
jures,37,219,91
juror,43,245,175
justs,39,257,119
jutes,40,291,114
jutty,57,493,148
juves,54,443,157
juvie,59,586,188
kaama,38,360,172
kabab,56,346,168
kabar,43,250,137
kabob,57,376,170
kacha,49,226,118
kacks,50,303,93
kadai,37,317,183
kades,31,188,119
kadis,35,276,159
kafir,48,441,184
kagos,39,298,170
kagus,45,358,173
kahal,43,296,160
kaiak,45,364,187
kaids,35,285,141
kaies,26,211,163
kaifs,44,432,178
kaika,45,382,161
kaiks,43,330,159
kails,31,232,124
kaims,39,348,162
kaing,49,213,86
kains,33,203,109
kakas,40,308,172
kakis,43,351,173
kalam,42,159,131
kales,27,115,82
kalif,50,290,155
kalis,31,165,141
kalpa,41,339,177
kamas,36,173,123
kames,35,169,92
kamik,57,350,161
kamis,39,239,147
kamme,49,340,165
kanae,31,309,151
kanas,30,163,130
kandy,49,316,135
kaneh,44,331,140
kanes,29,124,86
kanga,46,224,105
kangs,44,275,80
kanji,56,506,185
kants,35,193,86
kanzu,59,530,184
kaons,31,372,162
kapas,35,225,151
kaphs,48,509,179
kapok,54,365,171
kapow,56,309,172
kappa,48,382,162
kapus,42,328,178
kaput,49,381,179
karas,26,113,119
karat,33,135,120
karks,42,297,117
karma,40,294,156
karns,32,296,134
karoo,30,139,127
karos,27,138,115
karri,33,250,150
karst,31,176,118
karsy,35,298,126
karts,31,229,115
karzy,57,514,185
kasha,37,191,107
kasme,35,305,168
katal,35,159,134
katas,29,160,142
katis,32,233,160
katti,39,335,162
kaugh,60,491,164
kauri,38,229,154
kauru,42,291,164
kaury,44,327,168
kaval,49,348,166
kavas,43,349,162
kawas,42,286,165
kawau,51,362,172
kawed,51,293,141
kayak,51,450,180
kayle,38,372,170
kayos,34,397,187
kazis,47,451,190
kazoo,48,445,176
kbars,41,344,105
kebab,55,355,184
kebar,42,259,153
kebob,56,385,183
kecks,49,308,119
kedge,46,297,113
kedgy,56,376,131
keech,47,235,162
keefs,39,385,169
keeks,38,300,153
keels,26,150,135
keema,36,200,156
keeno,31,183,146
keens,28,143,120
keeps,33,287,142
keets,27,151,142
keeve,42,275,136
kefir,47,399,184
kehua,45,546,194
keirs,28,288,163
kelep,39,213,156
kelim,44,190,136
kells,31,188,85
kelly,42,227,101
kelps,38,330,170
kelpy,49,394,176
kelts,32,227,137
kelty,43,297,159
kembo,53,326,161
kembs,50,427,171
kemps,46,331,149
kempt,53,436,178
kempy,57,395,170
kenaf,48,269,159
kench,54,227,150
kendo,40,216,141
kenos,30,174,151
kente,35,143,120
kents,34,147,84
kepis,37,282,178
kerbs,40,376,137
kerel,30,69,106
kerfs,42,379,145
kerky,52,306,128
kerma,39,236,134
kerne,32,209,133
kerns,31,238,112
keros,26,80,90
kerry,38,290,111
kerve,45,279,134
kesar,25,106,124
kests,26,72,46
ketas,28,130,146
ketch,53,311,153
ketes,27,111,117
ketol,35,184,171
kevel,47,264,136
kevil,51,354,180
kexes,44,333,139
keyed,41,281,159
keyer,35,278,147
khadi,50,393,164
khafs,54,534,183
khaki,58,468,168
khans,43,296,111
khaph,63,487,176
khats,42,288,136
khaya,48,488,172
khazi,62,568,179
kheda,46,367,177
kheth,56,385,172
khets,41,335,165
khoja,61,619,192
khors,40,330,148
khoum,59,382,180
khuds,52,543,180
kiaat,34,461,196
kiack,55,395,143
kiang,49,300,123
kibbe,58,536,182
kibbi,62,583,188
kibei,46,482,174
kibes,41,356,142
kibla,48,435,162
kicks,53,309,101
kicky,64,376,138
kiddo,46,439,188
kiddy,54,493,158
kidel,40,242,128
kidge,50,445,161
kiefs,43,495,173
kiers,28,249,109
kieve,46,385,143
kievs,45,561,182
kight,61,612,159
kikes,42,300,114
kikoi,49,528,191
kiley,41,283,123
kilim,48,283,148
kills,35,281,78
kilns,37,426,191
kilos,32,207,156
kilps,42,423,181
kilts,36,320,138
kilty,47,390,160
kimbo,57,400,154
kinas,33,188,135
kinda,43,325,148
kinds,41,290,115
kindy,52,341,136
kines,32,149,62
kings,47,300,69
kinin,44,229,162
kinks,49,281,97
kinky,60,348,122
kinos,34,245,148
kiore,31,309,145
kiosk,44,429,188
kipes,37,295,135
kippa,51,470,171
kipps,49,501,177
kirby,55,536,187
kirks,45,381,139
kirns,35,380,158
kirri,36,334,174
kisan,33,220,169
kissy,34,421,153
kists,30,181,93
kited,41,186,108
kiter,35,183,89
kites,31,182,89
kithe,46,288,126
kiths,45,401,146
kitty,48,384,141
kitul,45,362,181
kivas,46,410,170
kiwis,48,484,189
klang,50,291,97
klaps,39,375,158
klett,39,410,163
klick,59,389,138
klieg,46,472,172
kliks,47,430,173
klong,51,311,136
kloof,49,437,145
kluge,50,508,183
klutz,62,598,187
knack,58,409,140
knags,44,452,172
knaps,41,398,154
knarl,38,413,146
knars,32,312,107
knaur,41,361,166
knave,50,401,127
knawe,49,440,169
knead,39,314,160
kneed,38,258,145
kneel,34,279,156
knees,28,254,149
knell,39,317,145
knelt,40,388,169
knife,51,564,180
knish,46,371,164
knits,38,355,141
knive,53,480,147
knobs,46,569,176
knock,59,504,157
knoll,41,403,153
knops,42,459,158
knosp,42,402,173
knots,36,365,155
knout,45,431,144
knowe,50,439,143
known,57,531,151
knows,49,512,147
knubs,52,669,183
knurl,45,556,168
knurr,43,525,159
knurs,39,455,150
knuts,42,472,164
koala,31,285,150
koans,31,322,139
koaps,36,416,166
koban,48,337,166
kobos,41,352,170
koels,28,385,173
koffs,59,580,145
kofta,49,509,186
kogal,45,338,170
kohas,38,379,178
kohen,45,408,175
kohls,42,607,197
koine,35,294,112
kojis,49,564,191
kokam,55,405,182
kokas,41,371,170
koker,44,306,104
kokra,45,472,182
kokum,62,527,191
kolas,29,206,127
kolos,30,235,151
kombu,61,478,176
konbu,55,480,196
kondo,42,318,165
konks,47,312,129
kooks,42,338,147
kooky,53,405,153
koori,33,208,156
kopek,53,455,151
kophs,49,578,184
kopje,58,652,196
koppa,49,451,176
korai,32,217,116
koras,27,175,107
korat,34,197,108
kores,26,164,75
korma,41,356,167
koros,28,200,139
korun,42,283,165
korus,34,279,156
koses,22,185,90
kotch,55,418,154
kotos,31,276,173
kotow,51,314,175
koura,36,231,135
kraal,32,411,175
